circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
Karnataka Circle,South Karnataka Region,Kolar Division,Batlahalli S.O,563123,PO,Delivery,CHIKKABALLAPURA,KARNATAKA,13.1356389,78.1342222
Karnataka Circle,South Karnataka Region,Kolar Division,Coromandel S.O,563118,PO,Delivery,KOLAR,KARNATAKA,12.9740278,78.2589167
Karnataka Circle,South Karnataka Region,Kolar Division,Gownipalli S.O,563161,PO,Delivery,KOLAR,KARNATAKA,13.1356389,78.1342222
Karnataka Circle,South Karnataka Region,Kolar Division,Kolar Hospital Circle S.O,563101,PO,Non Delivery,KOLAR,KARNATAKA,12.99475,77.6036944
Karnataka Circle,South Karnataka Region,Kolar Division,Mulbagal Bazar S.O,563131,PO,Non Delivery,KOLAR,KARNATAKA,13.0583333,78.4256111
Karnataka Circle,South Karnataka Region,Kolar Division,Mulbagal S.O,563131,PO,Delivery,KOLAR,KARNATAKA,13.1644167,78.3884167
Karnataka Circle,South Karnataka Region,Kolar Division,Oorgaum S.O,563120,PO,Delivery,KOLAR,KARNATAKA,12.9565,78.2376667
Karnataka Circle,South Karnataka Region,Kolar Division,BUDIKOTE SO,563147,PO,Delivery,KOLAR,KARNATAKA,13.0089,78.1661
Karnataka Circle,South Karnataka Region,Kolar Division,Chikkathirupathi S.O,563163,PO,Delivery,KOLAR,KARNATAKA,13.0034948,77.9424531
Karnataka Circle,South Karnataka Region,Mandya Division,Besagarahalli S.O,571419,PO,Delivery,MANDYA,KARNATAKA,12.63636,76.994723
Karnataka Circle,South Karnataka Region,Mandya Division,Halagur S.O,571421,PO,Delivery,MANDYA,KARNATAKA,12.426745,77.228689
Karnataka Circle,South Karnataka Region,Mandya Division,Keelara S.O,571450,PO,Delivery,MANDYA,KARNATAKA,12.595595,76.939869
Karnataka Circle,South Karnataka Region,Mandya Division,Koppa mandya S.O,571425,PO,Delivery,MANDYA,KARNATAKA,12.7,76.95
Karnataka Circle,South Karnataka Region,Mandya Division,Mandya Ashoknagar S.O,571401,PO,Non Delivery,MANDYA,KARNATAKA,12.52,76.9
Karnataka Circle,South Karnataka Region,Mandya Division,Nidaghatta S.O,571433,PO,Delivery,MANDYA,KARNATAKA,12.62,77.09
Karnataka Circle,South Karnataka Region,Mandya Division,V C Farm S.O,571405,PO,Delivery,MANDYA,KARNATAKA,12.57,76.84
Karnataka Circle,South Karnataka Region,Mandya Division,Bindiganavile S.O,571802,PO,Delivery,MANDYA,KARNATAKA,12.88,76.63
Karnataka Circle,South Karnataka Region,Mandya Division,Bukkinakere S.O,571812,PO,Delivery,MANDYA,KARNATAKA,12.56,76.53
Karnataka Circle,South Karnataka Region,Mandya Division,Pandavapura S.O,571434,PO,Delivery,MANDYA,KARNATAKA,12.5,76.67
Karnataka Circle,South Karnataka Region,Mangaluru Division,Derlakatte S.O,575018,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.809288,74.891809
Karnataka Circle,South Karnataka Region,Mangaluru Division,Kinnikambla S.O,574151,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.9603611,74.9330556
Karnataka Circle,South Karnataka Region,Mangaluru Division,Kurnad S.O,574153,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.803849,74.962455
Karnataka Circle,South Karnataka Region,Mangaluru Division,Shakthinagar (Dakshina Kannada) S.O,575016,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.896589,74.875115
Karnataka Circle,South Karnataka Region,Mangaluru Division,Vamanjoor S.O,575028,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.91746,74.902597
Karnataka Circle,South Karnataka Region,Mangaluru Division,Balmatta S.O,575002,PO,Non Delivery,DAKSHINA KANNADA,KARNATAKA,12.8728889,74.8537222
Karnataka Circle,South Karnataka Region,Mangaluru Division,Bijai S.O,575004,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.886648,74.841299
Karnataka Circle,South Karnataka Region,Mangaluru Division,Katipalla S.O,575030,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.9936944,74.8346944
Karnataka Circle,South Karnataka Region,Mangaluru Division,Kavur S.O,575015,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.9246944,74.8581389
Karnataka Circle,South Karnataka Region,Mangaluru Division,Kodiyalbail S.O,575003,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.8751667,74.8410278
Karnataka Circle,South Karnataka Region,Mangaluru Division,Mercara Hill S.O,575002,PO,Non Delivery,DAKSHINA KANNADA,KARNATAKA,12.879893,74.8583
Karnataka Circle,South Karnataka Region,Mangaluru Division,Permude S.O,574509,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,13.003183,74.881115
Karnataka Circle,South Karnataka Region,Mangaluru Division,Srinivasnagar S.O,575025,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,13.0088333,74.7932778
Karnataka Circle,South Karnataka Region,Mysuru Division,G S Ashram S.O,570025,PO,Delivery,MYSURU,KARNATAKA,12.28330556,76.65875
Karnataka Circle,South Karnataka Region,Mysuru Division,Hebbal Layout S.O,570016,PO,Non Delivery,MYSURU,KARNATAKA,12.34686111,76.61488889
Karnataka Circle,South Karnataka Region,Mysuru Division,Jayalakshmipuram S.O (Mysuru),570012,PO,Delivery,MYSURU,KARNATAKA,12.323287,76.619653
Himachal Pradesh Circle,DivReportingCircle,Mandi Division,Kullu HO,175101,HO,Delivery,KULLU,HIMACHAL PRADESH,31.960965,77.107898
Himachal Pradesh Circle,DivReportingCircle,Mandi Division,Mandi HO,175001,HO,Delivery,MANDI,HIMACHAL PRADESH,31.70885,76.93337
Himachal Pradesh Circle,DivReportingCircle,Rampur Bushahr Division,Rampur Bushahr HO,172001,HO,Delivery,SHIMLA,HIMACHAL PRADESH,31.4483268,77.6303387
Himachal Pradesh Circle,DivReportingCircle,Rampur Bushahr Division,Reckong Peo HO,172107,HO,Delivery,KINNAUR,HIMACHAL PRADESH,31.5392137,78.2712848
Himachal Pradesh Circle,DivReportingCircle,Solan Division,Solan HO,173212,HO,Delivery,SOLAN,HIMACHAL PRADESH,30.9045,77.0967
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Kathua HO,184101,HO,Delivery,KATHUA,JAMMU AND KASHMIR,32.3673333,75.5223333
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Srinagar GPO,190001,HO,Delivery,SRINAGAR,JAMMU AND KASHMIR,34.0720833,74.8206667
Jharkhand Circle,DivReportingCircle,Giridih Division,Giridih HO,815301,HO,Delivery,GIRIDIH,JHARKHAND,24.184713,86.302193
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,H A L II Stage H.O,560008,HO,Delivery,BENGALURU URBAN,KARNATAKA,12.968488,77.642574
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,R T Nagar H.O,560032,HO,Delivery,BENGALURU URBAN,KARNATAKA,13.0216453,77.5927998
Karnataka Circle,Bengaluru HQ Region,Channapatna Division,Channapatna H.O,562160,HO,Delivery,RAMANAGARA,KARNATAKA,12.65425,77.2028056
Karnataka Circle,North Karnataka Region,Bagalkot Division,Bagalkot H.O,587101,HO,Delivery,BAGALKOT,KARNATAKA,16.18125,75.6991667
Karnataka Circle,North Karnataka Region,Belagavi Division,Ramdurg H.O,591123,HO,Delivery,BELAGAVI,KARNATAKA,15.9495556,75.2921111
Karnataka Circle,North Karnataka Region,KOPPAL DIVISION,Koppal H.O,583231,HO,Delivery,KOPPAL,KARNATAKA,15.3493762,76.1537858
Karnataka Circle,North Karnataka Region,Gokak Division,Gokak H.O,591307,HO,Delivery,BELAGAVI,KARNATAKA,16.1656944,74.8215556
Karnataka Circle,South Karnataka Region,Hassan Division,Arsikere H.O,573103,HO,Delivery,HASSAN,KARNATAKA,13.3174722,76.2533056
Karnataka Circle,South Karnataka Region,Kodagu Division,Madikeri H.O,571201,HO,Delivery,KODAGU,KARNATAKA,12.42236111,75.74016667
Karnataka Circle,South Karnataka Region,Mangaluru Division,Mangaluru H.O,575001,HO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.8583611,74.8374722
Karnataka Circle,South Karnataka Region,Nanjangud Division,Nanjangud H.O,571301,HO,Delivery,MYSURU,KARNATAKA,12.12233333,76.68008333
Karnataka Circle,South Karnataka Region,Shivamogga Division,Bhadravati H.O,577301,HO,Delivery,SHIVAMOGGA,KARNATAKA,13.8525556,75.7116111
Karnataka Circle,South Karnataka Region,Shivamogga Division,Sagar H.O,577401,HO,Delivery,SHIVAMOGGA,KARNATAKA,14.1675833,75.0266389
Kerala Circle,Kochi Region,Alwaye Division,Aluva HO,683101,HO,Delivery,ERNAKULAM,KERALA,10.110296,76.359474
Kerala Circle,Kochi Region,Changanacherry Division,Changanacherry HO,686101,HO,Delivery,KOTTAYAM,KERALA,9.444124,76.542219
Kerala Circle,Kochi Region,Idukki Division,Kattappana HO,685508,HO,Delivery,IDUKKI,KERALA,9.75618,77.11177
Kerala Circle,DivReportingCircle,Trivandrum South Division,Neyyattinkara HO,695121,HO,Delivery,THIRUVANANTHAPURAM,KERALA,8.4061322,77.0847762
Kerala Circle,DivReportingCircle,Trivandrum South Division,Poojapura HO,695012,HO,Delivery,THIRUVANANTHAPURAM,KERALA,8.4909012,76.973651
Kerala Circle,Calicut Region,Cannanore Division,Kannur HO,670001,HO,Delivery,KANNUR,KERALA,11.874535,75.37019
Kerala Circle,Calicut Region,Tirur Division,TirurKerala HO,676101,HO,Delivery,MALAPPURAM,KERALA,10.9136761,75.9214282
Madhya Pradesh Circle,DivReportingCircle,Hoshangabad Division,Narsinghpur H.O,487001,HO,Delivery,NARSINGHPUR,MADHYA PRADESH,22.9462778,79.1881944
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Rewa H.O,486001,HO,Delivery,REWA,MADHYA PRADESH,24.5439167,81.3015833
Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,452001,HO,Delivery,INDORE,MADHYA PRADESH,22.7078056,75.8791667
Madhya Pradesh Circle,Indore Region,Ujjain Division,Shajapur H.O,465001,HO,Delivery,SHAJAPUR,MADHYA PRADESH,23.4204,76.27508
Maharashtra Circle,Goa-Panaji Region,Goa Division,Panaji H.O,403001,HO,Delivery,NORTH GOA,GOA,15.4991319,73.8323313
Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ichalkaranji H.O,416115,HO,Delivery,KOLHAPUR,MAHARASHTRA,16.6841012,74.4688653
Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,Sangli H.O,416416,HO,Delivery,SANGLI,MAHARASHTRA,16.860161,74.5681141
Maharashtra Circle,Mumbai Region,Mumbai City West Division,Mahim H.O,400016,HO,Delivery,MUMBAI,MAHARASHTRA,19.0320833,72.8407222
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Alibag HO,402201,HO,Delivery,RAIGAD,MAHARASHTRA,18.6418056,72.8723611
Maharashtra Circle,Navi Mumbai Region,Thane Division,Thane H.O,400601,HO,Delivery,THANE,MAHARASHTRA,19.1993056,72.9793333
Maharashtra Circle,Nagpur Region,Amaravati Division,Amravati H.O,444601,HO,Delivery,AMRAVATI,MAHARASHTRA,20.9298611,77.7523056
Maharashtra Circle,Nagpur Region,Nagpur City Division,Nagpur City H.O,440002,HO,Delivery,NAGPUR,MAHARASHTRA,21.1527194,79.1092674
Maharashtra Circle,Nagpur Region,Wardha Division,Wardha H.O,442001,HO,Delivery,WARDHA,MAHARASHTRA,21.1483333,79.0715556
Maharashtra Circle,Pune Region,Ahmednagar Division,Ahmednagar H.O,414001,HO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.0953184,74.7473232
Maharashtra Circle,Regional Office Aurangabad,Chhatrapati Sambhajinagar Division,Chhatrapati Sambhajinagar (MH) H.O,431001,HO,Delivery,AURANGABAD,MAHARASHTRA,19.888632,75.325199
Odisha Circle,Bhubaneswar HQ Region,JAJPUR DIVISION,Jajpur H.O,755001,HO,Delivery,JAJAPUR,ODISHA,20.8523333,86.3293333
Odisha Circle,Bhubaneswar HQ Region,Rairangpur Division,Rairangpur H.O,757043,HO,Delivery,MAYURBHANJ,ODISHA,22.2664167,86.1735833
Odisha Circle,Bhubaneswar HQ Region,Bhubaneswar Division,Khurda H.O,752055,HO,Delivery,KHORDHA,ODISHA,20.1866674,85.6218522
Odisha Circle,Sambalpur Region,Balangir Division,Balangir H.O,767001,HO,Delivery,BALANGIR,ODISHA,20.7017778,83.48475
Odisha Circle,Sambalpur Region,Sundargarh Division,Jharsuguda H.O,768201,HO,Delivery,JHARSUGUDA,ODISHA,21.85647222,84.01344444
Odisha Circle,Sambalpur Region,Sambalpur Division,Sambalpur H.O,768001,HO,Delivery,SAMBALPUR,ODISHA,21.4593611,83.9746667
Odisha Circle,Sambalpur Region,Sundargarh Division,Sundargarh H.O,770001,HO,Delivery,SUNDARGARH,ODISHA,22.1207333,84.0371316
Odisha Circle,Berhampur Region,Kalahandi Division,Bhawanipatna H.O,766001,HO,Delivery,KALAHANDI,ODISHA,19.9083857,83.1701798
Odisha Circle,Berhampur Region,Koraput Division,Jeypore(K) H.O,764001,HO,Delivery,KORAPUT,ODISHA,18.863062,82.566686
Punjab Circle,DivReportingCircle,Sangrur Division,Sangrur HO,148001,HO,Delivery,SANGRUR,PUNJAB,30.2455278,75.8443056
Punjab Circle,Punjab West Region,Amritsar Division,Amritsar GPO,143001,HO,Delivery,AMRITSAR,PUNJAB,31.6374921,74.8660101
Punjab Circle,Punjab West Region,Ferozpur Division,Ferozepur HO,152001,HO,Delivery,FIROZEPUR,PUNJAB,30.927546,74.610497
Rajasthan Circle,Ajmer Region,Beawar Division,Beawar (Raj) H.O,305901,HO,Delivery,AJMER,RAJASTHAN,26.1080556,74.3247222
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Deeg H.O,321203,HO,Delivery,BHARATPUR,RAJASTHAN,27.4745278,77.3279722
Rajasthan Circle,Jodhpur Region,Churu Division,Ratangarh H.O,331022,HO,Delivery,CHURU,RAJASTHAN,28.077145,74.61823
Rajasthan Circle,DivReportingCircle,Jhunjhunu Division,Chirawa H.O,333026,HO,Delivery,JHUNJHUNU,RAJASTHAN,28.2318056,75.6478889
Rajasthan Circle,Jodhpur Region,Sirohi Division,Jalore H.O,343001,HO,Delivery,JALORE,RAJASTHAN,25.349951,72.628006
Rajasthan Circle,Jodhpur Region,Sirohi Division,Sirohi H.O,307001,HO,Delivery,SIROHI,RAJASTHAN,24.8852778,72.8530556
Tamilnadu Circle,Chennai City Region,Chennai GPO Division,Chennai G.P.O.,600001,HO,Delivery,CHENNAI,TAMIL NADU,13.0929722,80.2915
Tamilnadu Circle,Chennai City Region,Pondicherry Division,Tindivanam HO,604001,HO,Delivery,VILLUPURAM,TAMIL NADU,12.2271944,79.6496389
Tamilnadu Circle,Chennai City Region,Tambaram Division,Tambaram HO,600045,HO,Delivery,CHENGALPATTU,TAMIL NADU,12.9333611,80.1183056
Tamilnadu Circle,Chennai City Region,Tiruvannamalai Division,Tiruvannamalai HO,606601,HO,Delivery,TIRUVANNAMALAI,TAMIL NADU,12.2351944,79.0765833
Tamilnadu Circle,Western Region Coimbatore,Coimbatore Division,Coimbatore HO,641001,HO,Delivery,COIMBATORE,TAMIL NADU,11,76.9632
Tamilnadu Circle,Western Region Coimbatore,Krishnagiri Division,Krishnagiri H.O,635001,HO,Delivery,KRISHNAGIRI,TAMIL NADU,12.5296,78.2064
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Dharapuram HO,638656,HO,Delivery,TIRUPPUR,TAMIL NADU,10.7328056,77.5261944
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Devakottai H.O,630302,HO,Delivery,SIVAGANGA,TAMIL NADU,9.9464,78.8229167
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Ambasamudram HO,627401,HO,Delivery,TIRUNELVELI,TAMIL NADU,8.7040278,77.45975
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Srivaikuntam H.O,628601,HO,Delivery,TUTICORIN,TAMIL NADU,8.6311944,77.9111389
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Rajapalayam HO,626117,HO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.4505833,77.5599167
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Tiruvarur H.O,610001,HO,Delivery,THIRUVARUR,TAMIL NADU,10.7663611,79.6371389
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tiruturaipundi H.O,614713,HO,Delivery,THIRUVARUR,TAMIL NADU,10.5316111,79.6388333
Tamilnadu Circle,Central Region Trichirapalli,Srirangam Division,Srirangam H.O,620006,HO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.86,78.69
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Mannargudi H.O,614001,HO,Delivery,THIRUVARUR,TAMIL NADU,10.6673056,79.4470556
Tamilnadu Circle,Central Region Trichirapalli,Vriddhachalam Division,Kallakurichi H.O,606202,HO,Delivery,KALLAKURICHI,TAMIL NADU,11.7381667,78.9601389
Uttar Pradesh Circle,Agra Region,Etawah Division,Etawah HO,206001,HO,Delivery,ETAWAH,UTTAR PRADESH,26.7843553,79.0198517
Uttar Pradesh Circle,Agra Region,Jhansi Division,JHANSI HO,284001,HO,Delivery,JHANSI,UTTAR PRADESH,25.4401307,78.5772174
Uttar Pradesh Circle,Agra Region,Jhansi Division,ORAI HO,285001,HO,Delivery,JALAUN,UTTAR PRADESH,25.9906066,79.4538491
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,Bareilly HO,243001,HO,Delivery,BAREILLY,UTTAR PRADESH,28.3387778,79.4212778
Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Dhampur HO,246761,HO,Delivery,ALIGARH,UTTAR PRADESH,29.18343,78.30288
Uttar Pradesh Circle,Bareilly Region,Meerut Division,Meerut Cantt HO,250001,HO,Delivery,MEERUT,UTTAR PRADESH,29.0088889,77.6985278
